transaction_id,customer_id,purchase_date,subtotal,discount_used,discount_percent,total_spent
6293,719,2026-04-02,64.78,0,0.0,64.78
6294,719,2026-04-23,10.0,0,0.0,10.0
6295,720,2026-04-01,49.82,1,0.29,35.25
6296,720,2026-05-08,60.93,0,0.0,60.93
6297,720,2026-06-01,107.56,1,0.34,70.76
6298,720,2026-06-06,95.16,1,0.18,77.57
6299,720,2026-06-13,72.06,0,0.0,72.06
6300,720,2026-06-15,44.17,0,0.0,44.17
6301,720,2026-07-30,88.63,1,0.29,62.96
6302,722,2026-04-15,62.54,1,0.19,50.88
6303,722,2026-04-24,53.68,0,0.0,53.68
6304,722,2026-06-13,64.73,0,0.0,64.73
6305,722,2026-07-26,10.0,1,0.17,8.28
6306,722,2026-07-30,79.93,1,0.12,70.68
6307,723,2025-10-08,58.71,0,0.0,58.71
6308,723,2025-10-20,35.17,0,0.0,35.17
6309,723,2025-12-27,49.0,0,0.0,49.0
6310,723,2026-01-04,108.36,1,0.22,84.55
6311,723,2026-01-19,72.59,1,0.31,50.31
6312,723,2026-04-26,65.24,1,0.3,45.69
6313,723,2026-04-30,99.38,0,0.0,99.38
6314,723,2026-05-10,163.56,0,0.0,163.56
6315,723,2026-05-15,84.23,0,0.0,84.23
6316,723,2026-07-19,92.14,1,0.12,80.68
6317,723,2026-09-15,66.19,0,0.0,66.19
6318,724,2026-01-31,22.7,0,0.0,22.7
6319,724,2026-02-27,42.26,0,0.0,42.26
6320,724,2026-06-23,29.74,1,0.13,25.99
6321,724,2026-09-01,20.98,1,0.38,13.04
6322,725,2025-04-11,90.4,0,0.0,90.4
6323,725,2025-05-29,121.74,0,0.0,121.74
6324,725,2025-06-06,71.85,0,0.0,71.85
6325,725,2025-07-09,10.0,0,0.0,10.0
6326,725,2026-01-06,60.63,0,0.0,60.63
6327,725,2026-01-11,10.0,0,0.0,10.0
6328,725,2026-02-24,54.49,0,0.0,54.49
6329,725,2026-03-04,78.86,1,0.28,56.73
6330,725,2026-03-26,70.14,1,0.25,52.32
6331,725,2026-04-15,21.02,0,0.0,21.02
6332,725,2026-05-06,127.48,0,0.0,127.48
6333,725,2026-06-14,45.84,0,0.0,45.84
6334,725,2026-08-26,125.9,1,0.27,92.38
6335,726,2026-01-27,85.12,0,0.0,85.12
6336,726,2026-04-28,21.58,0,0.0,21.58
6337,726,2026-08-10,80.52,1,0.12,70.98
6338,726,2026-09-27,30.89,0,0.0,30.89
6339,727,2025-05-17,77.52,0,0.0,77.52
6340,727,2025-10-02,51.69,0,0.0,51.69
6341,727,2025-10-15,53.03,1,0.21,41.88
6342,727,2026-01-15,88.08,1,0.2,70.59
6343,727,2026-04-22,30.95,0,0.0,30.95
6344,727,2026-06-05,149.11,0,0.0,149.11
6345,727,2026-06-06,109.66,0,0.0,109.66
6346,727,2026-06-09,44.02,1,0.25,33.23
6347,727,2026-06-10,83.2,1,0.24,62.98
6348,727,2026-09-11,147.19,0,0.0,147.19
6349,728,2026-02-16,50.17,0,0.0,50.17
6350,728,2026-04-07,84.39,1,0.2,67.56
6351,728,2026-08-20,61.45,0,0.0,61.45
6352,729,2025-04-14,111.69,0,0.0,111.69
6353,729,2025-04-20,140.41,1,0.22,109.56
6354,729,2025-05-05,122.92,0,0.0,122.92
6355,729,2025-05-07,138.27,0,0.0,138.27
6356,729,2025-05-10,83.28,0,0.0,83.28
6357,729,2025-06-11,181.71,0,0.0,181.71
6358,729,2025-06-13,169.33,1,0.11,150.46
6359,729,2025-07-05,122.46,0,0.0,122.46
6360,729,2025-08-20,149.08,0,0.0,149.08
6361,729,2025-10-04,90.29,0,0.0,90.29
6362,729,2025-10-07,153.69,0,0.0,153.69
6363,729,2025-12-26,121.76,0,0.0,121.76
6364,729,2026-02-02,201.32,1,0.21,158.98
6365,729,2026-03-12,161.94,0,0.0,161.94
6366,729,2026-03-20,132.62,0,0.0,132.62
6367,729,2026-03-22,137.08,0,0.0,137.08
6368,729,2026-04-07,120.57,1,0.35,78.51
6369,729,2026-04-09,112.85,0,0.0,112.85
6370,729,2026-05-30,49.91,1,0.32,33.7
6371,729,2026-06-07,176.76,0,0.0,176.76
6372,729,2026-06-15,102.68,0,0.0,102.68
6373,729,2026-06-17,78.57,0,0.0,78.57
6374,729,2026-07-07,113.92,0,0.0,113.92
6375,729,2026-09-04,83.47,0,0.0,83.47
6376,730,2025-06-11,53.42,0,0.0,53.42
6377,730,2025-06-25,103.07,0,0.0,103.07
6378,730,2025-10-15,99.5,1,0.39,60.8
6379,730,2025-12-17,41.06,0,0.0,41.06
6380,730,2026-03-03,64.08,0,0.0,64.08
6381,730,2026-05-14,69.17,1,0.23,53.23
6382,730,2026-05-21,97.75,1,0.3,68.83
6383,730,2026-05-25,43.62,0,0.0,43.62
6384,730,2026-06-09,90.52,1,0.11,80.9
6385,730,2026-06-11,42.21,1,0.25,31.54
6386,730,2026-07-16,93.28,0,0.0,93.28
6387,731,2025-10-06,96.83,0,0.0,96.83
6388,731,2025-11-05,133.78,0,0.0,133.78
6389,731,2025-11-11,52.89,1,0.19,42.77
6390,731,2025-11-15,161.88,0,0.0,161.88
6391,731,2025-11-20,143.74,0,0.0,143.74
6392,731,2025-11-27,65.21,0,0.0,65.21
6393,731,2025-12-15,82.08,1,0.27,60.03
6394,731,2026-01-17,81.14,0,0.0,81.14
6395,731,2026-02-12,113.7,0,0.0,113.7
6396,731,2026-02-15,59.27,0,0.0,59.27
6397,731,2026-02-19,163.47,0,0.0,163.47
6398,731,2026-04-24,153.18,0,0.0,153.18
6399,731,2026-05-10,139.35,0,0.0,139.35
6400,731,2026-05-15,90.75,0,0.0,90.75
6401,731,2026-07-13,88.91,0,0.0,88.91
6402,732,2024-12-01,145.01,0,0.0,145.01
6403,732,2025-01-03,147.18,0,0.0,147.18
6404,732,2025-01-27,179.97,0,0.0,179.97
6405,732,2025-02-24,118.74,1,0.15,101.5
6406,732,2025-04-12,103.11,0,0.0,103.11
6407,732,2025-05-10,59.73,0,0.0,59.73
6408,732,2025-06-12,168.87,0,0.0,168.87
6409,732,2025-08-02,101.64,0,0.0,101.64
6410,732,2025-10-22,53.46,0,0.0,53.46
6411,732,2025-11-02,176.48,1,0.14,150.92
6412,732,2025-12-05,79.5,0,0.0,79.5
6413,732,2025-12-31,109.39,0,0.0,109.39
6414,732,2026-02-03,64.9,0,0.0,64.9
6415,732,2026-02-18,49.64,0,0.0,49.64
6416,732,2026-03-15,124.72,0,0.0,124.72
6417,732,2026-03-16,152.31,1,0.21,120.56
6418,732,2026-03-22,107.19,0,0.0,107.19
6419,732,2026-04-09,117.74,0,0.0,117.74
6420,732,2026-05-04,33.65,0,0.0,33.65
6421,732,2026-05-22,104.28,0,0.0,104.28
6422,732,2026-05-26,117.23,1,0.4,70.58
6423,732,2026-05-29,167.46,0,0.0,167.46
6424,732,2026-06-08,141.76,0,0.0,141.76
6425,732,2026-06-12,21.0,1,0.2,16.83
6426,734,2025-10-21,109.07,1,0.32,73.72
6427,734,2025-12-15,35.22,1,0.19,28.52
6428,734,2026-02-09,50.62,0,0.0,50.62
6429,734,2026-06-07,87.4,1,0.27,63.42
6430,734,2026-06-09,133.43,0,0.0,133.43
6431,734,2026-06-14,98.88,0,0.0,98.88
6432,735,2026-08-29,68.85,1,0.2,55.28
6433,736,2025-02-15,130.51,0,0.0,130.51
6434,736,2025-02-18,99.13,0,0.0,99.13
6435,736,2025-03-06,70.87,0,0.0,70.87
6436,736,2025-03-13,195.7,0,0.0,195.7
6437,736,2025-03-23,56.4,0,0.0,56.4
6438,736,2025-03-30,171.09,1,0.14,146.55
6439,736,2025-04-06,135.86,0,0.0,135.86
6440,736,2025-04-13,137.96,0,0.0,137.96
6441,736,2025-04-14,150.79,0,0.0,150.79
6442,736,2025-05-08,96.24,0,0.0,96.24
6443,736,2025-06-13,137.86,0,0.0,137.86
6444,736,2025-09-20,154.25,1,0.32,104.71
6445,736,2025-10-13,128.26,0,0.0,128.26
6446,736,2025-10-20,97.47,0,0.0,97.47
6447,736,2025-10-24,131.77,0,0.0,131.77
6448,736,2025-11-20,91.14,0,0.0,91.14
6449,736,2025-12-31,73.74,0,0.0,73.74
6450,736,2026-01-04,161.79,0,0.0,161.79
6451,736,2026-02-15,141.24,0,0.0,141.24
6452,736,2026-04-22,84.41,0,0.0,84.41
6453,736,2026-05-09,103.18,0,0.0,103.18
6454,736,2026-05-27,111.12,1,0.35,72.39
6455,736,2026-05-28,97.2,0,0.0,97.2
6456,736,2026-05-29,102.06,0,0.0,102.06
6457,736,2026-05-30,136.3,0,0.0,136.3
6458,736,2026-06-02,99.62,0,0.0,99.62
6459,736,2026-08-05,88.31,0,0.0,88.31
6460,737,2026-02-09,36.94,1,0.15,31.24
6461,737,2026-05-17,65.54,1,0.12,57.68
6462,737,2026-05-22,84.36,1,0.16,70.91
6463,737,2026-06-13,33.65,1,0.13,29.13
6464,737,2026-08-15,30.32,1,0.22,23.77
6465,738,2025-02-17,55.05,0,0.0,55.05
6466,738,2025-03-29,55.37,1,0.16,46.75
6467,738,2025-05-20,65.22,0,0.0,65.22
6468,738,2025-11-15,72.87,1,0.11,65.21
6469,738,2026-03-08,38.54,1,0.28,27.82
6470,738,2026-03-12,41.78,1,0.22,32.54
6471,738,2026-03-25,38.43,0,0.0,38.43
6472,738,2026-04-25,77.6,0,0.0,77.6
6473,738,2026-05-28,30.29,0,0.0,30.29
6474,739,2026-01-04,93.99,0,0.0,93.99
6475,739,2026-04-21,40.59,0,0.0,40.59
6476,739,2026-05-19,58.25,1,0.29,41.43
6477,739,2026-06-14,51.14,1,0.3,35.55
6478,740,2025-09-30,98.06,0,0.0,98.06
6479,740,2025-11-26,52.76,0,0.0,52.76
6480,740,2025-12-14,71.04,0,0.0,71.04
6481,740,2026-04-06,67.75,0,0.0,67.75
6482,740,2026-04-12,80.5,0,0.0,80.5
6483,740,2026-04-25,94.89,1,0.31,65.04
6484,740,2026-04-29,107.49,1,0.29,76.09
6485,740,2026-05-04,54.99,0,0.0,54.99
6486,740,2026-06-02,87.58,0,0.0,87.58
6487,740,2026-06-04,76.01,1,0.26,56.49
6488,740,2026-06-10,47.02,0,0.0,47.02
6489,741,2025-12-11,76.87,1,0.23,59.18
6490,741,2026-04-14,64.76,1,0.37,40.8
6491,741,2026-04-16,48.67,0,0.0,48.67
6492,741,2026-05-07,76.57,0,0.0,76.57
6493,741,2026-05-17,96.85,0,0.0,96.85
6494,741,2026-06-13,73.77,1,0.14,63.26
6495,742,2026-03-12,56.51,1,0.4,34.18
6496,742,2026-05-18,88.05,0,0.0,88.05
6497,742,2026-06-02,91.86,0,0.0,91.86
6498,742,2026-07-07,55.51,1,0.23,42.59
6499,743,2026-06-02,46.14,1,0.3,32.5
6500,744,2025-11-09,97.34,0,0.0,97.34
6501,744,2025-11-25,31.99,0,0.0,31.99
6502,744,2025-11-30,131.53,0,0.0,131.53
6503,744,2025-12-20,40.02,1,0.37,25.38
6504,744,2025-12-23,53.33,0,0.0,53.33
6505,744,2026-03-29,54.3,0,0.0,54.3
6506,744,2026-05-08,49.92,1,0.33,33.55
6507,744,2026-05-09,57.57,0,0.0,57.57
6508,746,2025-02-28,79.75,0,0.0,79.75
6509,746,2025-03-18,108.99,0,0.0,108.99
6510,746,2025-05-03,80.99,1,0.13,70.83
6511,746,2025-05-21,120.36,0,0.0,120.36
6512,746,2025-05-22,141.63,0,0.0,141.63
6513,746,2025-05-30,221.71,0,0.0,221.71
6514,746,2025-06-06,148.4,0,0.0,148.4
6515,746,2025-07-23,61.5,1,0.35,40.21
6516,746,2025-07-31,110.11,0,0.0,110.11
6517,746,2025-09-11,147.09,0,0.0,147.09
6518,746,2025-10-15,48.61,0,0.0,48.61
6519,746,2025-10-17,98.19,0,0.0,98.19
6520,746,2025-12-07,80.94,0,0.0,80.94
6521,746,2025-12-19,77.76,0,0.0,77.76
6522,746,2025-12-30,136.36,0,0.0,136.36
6523,746,2026-01-03,193.92,0,0.0,193.92
6524,746,2026-01-09,111.82,0,0.0,111.82
6525,746,2026-02-02,156.82,1,0.24,118.6
6526,746,2026-02-14,164.21,0,0.0,164.21
6527,746,2026-03-20,97.67,0,0.0,97.67
6528,746,2026-04-09,83.41,0,0.0,83.41
6529,746,2026-04-11,146.41,0,0.0,146.41
6530,746,2026-04-30,170.49,0,0.0,170.49
6531,746,2026-05-08,118.42,0,0.0,118.42
6532,746,2026-05-14,78.68,0,0.0,78.68
6533,746,2026-05-16,113.15,0,0.0,113.15
6534,746,2026-05-25,89.02,0,0.0,89.02
6535,746,2026-06-03,180.2,1,0.24,137.61
6536,746,2026-06-04,117.52,0,0.0,117.52
6537,746,2026-06-10,122.41,0,0.0,122.41
6538,746,2026-06-13,129.46,0,0.0,129.46
6539,746,2026-09-04,107.17,0,0.0,107.17
6540,747,2025-05-04,82.8,1,0.36,53.32
6541,747,2025-08-18,34.33,1,0.23,26.6
6542,747,2026-03-26,11.81,0,0.0,11.81
6543,747,2026-05-17,36.13,0,0.0,36.13
6544,747,2026-06-30,54.28,0,0.0,54.28
6545,747,2026-09-22,135.84,1,0.29,96.99
6546,748,2025-06-12,98.47,1,0.21,78.08
6547,748,2025-07-03,71.32,0,0.0,71.32
6548,748,2026-01-08,110.51,1,0.14,94.71
6549,748,2026-03-08,97.14,1,0.35,63.23
6550,748,2026-03-10,70.76,0,0.0,70.76
6551,748,2026-03-14,56.18,1,0.2,45.0
6552,748,2026-04-30,23.05,0,0.0,23.05
6553,748,2026-05-26,83.71,0,0.0,83.71
6554,748,2026-06-05,138.83,0,0.0,138.83
6555,748,2026-07-05,100.13,1,0.21,78.77
6556,750,2025-01-05,86.11,1,0.34,57.08
6557,750,2025-01-31,99.09,0,0.0,99.09
6558,750,2025-03-17,43.11,0,0.0,43.11
6559,750,2025-04-13,91.02,1,0.22,71.14
6560,750,2025-04-27,100.12,0,0.0,100.12
6561,750,2025-06-14,96.18,1,0.16,80.79
6562,750,2025-09-16,28.64,0,0.0,28.64
6563,750,2026-02-02,95.64,0,0.0,95.64
6564,750,2026-03-28,109.0,0,0.0,109.0
6565,750,2026-04-18,30.28,1,0.22,23.49
6566,750,2026-05-28,109.25,1,0.33,73.34
6567,751,2025-09-04,55.99,1,0.16,46.8
6568,751,2025-10-30,104.26,0,0.0,104.26
6569,751,2025-11-04,84.09,1,0.2,66.87
6570,751,2025-11-23,52.01,0,0.0,52.01
6571,751,2025-12-15,66.48,0,0.0,66.48
6572,751,2026-01-14,41.4,0,0.0,41.4
6573,751,2026-02-28,72.53,1,0.24,54.76
6574,751,2026-03-26,139.35,0,0.0,139.35
6575,751,2026-04-01,68.26,0,0.0,68.26
6576,751,2026-04-17,83.78,1,0.27,60.74
6577,751,2026-04-20,73.96,1,0.27,54.33
6578,751,2026-05-16,86.36,1,0.36,55.62
6579,751,2026-05-29,116.47,0,0.0,116.47
6580,751,2026-08-20,50.54,0,0.0,50.54
6581,752,2025-10-29,99.78,1,0.28,71.68
6582,752,2026-02-02,34.18,1,0.19,27.71
6583,753,2026-05-27,39.75,0,0.0,39.75
6584,754,2025-10-28,53.68,1,0.23,41.3
6585,755,2026-09-14,40.7,0,0.0,40.7
6586,756,2026-04-13,25.65,0,0.0,25.65
6587,756,2026-04-18,63.78,0,0.0,63.78
6588,756,2026-05-31,24.64,1,0.36,15.88
6589,756,2026-08-06,59.31,0,0.0,59.31
6590,757,2026-03-18,65.29,1,0.32,44.51
6591,757,2026-05-19,84.53,0,0.0,84.53
6592,757,2026-05-24,96.29,0,0.0,96.29
6593,757,2026-06-15,76.49,0,0.0,76.49
6594,757,2026-08-08,99.81,0,0.0,99.81
6595,758,2026-04-18,127.08,1,0.27,92.62
6596,758,2026-04-19,196.46,0,0.0,196.46
6597,758,2026-05-08,155.34,0,0.0,155.34
6598,758,2026-05-30,148.87,0,0.0,148.87
6599,758,2026-06-25,192.03,0,0.0,192.03
6600,758,2026-09-13,90.57,0,0.0,90.57
6601,759,2025-02-06,112.58,0,0.0,112.58
6602,759,2025-04-03,75.55,0,0.0,75.55
6603,759,2025-04-04,53.93,0,0.0,53.93
6604,759,2025-05-18,134.76,0,0.0,134.76
6605,759,2025-06-05,201.26,0,0.0,201.26
6606,759,2025-06-10,212.68,0,0.0,212.68
6607,759,2025-06-13,117.61,0,0.0,117.61
6608,759,2025-09-17,126.55,1,0.3,88.81
6609,759,2025-10-15,64.6,1,0.32,43.85
6610,759,2025-10-20,84.37,0,0.0,84.37
6611,759,2025-10-22,148.08,0,0.0,148.08
6612,759,2025-10-27,137.11,0,0.0,137.11
6613,759,2025-10-30,165.66,0,0.0,165.66
6614,759,2025-11-27,72.91,0,0.0,72.91
6615,759,2026-01-03,59.4,0,0.0,59.4
6616,759,2026-02-10,228.61,0,0.0,228.61
6617,759,2026-02-18,87.76,0,0.0,87.76
6618,759,2026-03-11,172.05,0,0.0,172.05
6619,759,2026-03-28,104.19,0,0.0,104.19
6620,759,2026-04-15,10.0,1,0.36,6.38
6621,759,2026-05-10,100.34,0,0.0,100.34
6622,759,2026-05-11,149.17,0,0.0,149.17
6623,759,2026-05-14,101.81,0,0.0,101.81
6624,759,2026-05-22,64.89,0,0.0,64.89
6625,760,2025-09-22,155.29,0,0.0,155.29
6626,760,2025-10-12,150.3,0,0.0,150.3
6627,760,2025-10-23,48.43,0,0.0,48.43
6628,760,2025-11-08,111.69,1,0.12,98.7
6629,760,2025-11-27,166.68,0,0.0,166.68
6630,760,2025-12-10,77.44,0,0.0,77.44
6631,760,2025-12-11,49.02,1,0.17,40.48
6632,760,2025-12-13,96.96,0,0.0,96.96
6633,760,2026-01-08,91.17,0,0.0,91.17
6634,760,2026-01-09,74.93,0,0.0,74.93
6635,760,2026-01-11,87.37,0,0.0,87.37
6636,760,2026-01-20,115.12,0,0.0,115.12
6637,760,2026-01-26,112.61,0,0.0,112.61
6638,760,2026-02-18,174.05,0,0.0,174.05
6639,760,2026-03-24,160.35,0,0.0,160.35
6640,760,2026-03-26,160.9,0,0.0,160.9
6641,760,2026-03-31,138.26,0,0.0,138.26
6642,760,2026-04-03,162.35,0,0.0,162.35
6643,760,2026-04-30,117.93,0,0.0,117.93
6644,760,2026-05-28,159.82,0,0.0,159.82
6645,760,2026-06-05,66.14,0,0.0,66.14
6646,760,2026-08-18,188.23,0,0.0,188.23
6647,761,2026-01-10,163.03,0,0.0,163.03
6648,761,2026-01-20,110.14,0,0.0,110.14
6649,761,2026-02-18,142.6,0,0.0,142.6
6650,761,2026-03-08,78.73,1,0.32,53.63
6651,761,2026-04-02,123.35,0,0.0,123.35
6652,761,2026-04-20,178.8,0,0.0,178.8
6653,761,2026-05-01,116.53,0,0.0,116.53
6654,761,2026-05-11,83.73,0,0.0,83.73
6655,761,2026-05-30,138.09,0,0.0,138.09
6656,761,2026-06-05,117.27,0,0.0,117.27
6657,761,2026-06-15,122.53,0,0.0,122.53
6658,761,2026-07-08,144.6,0,0.0,144.6
6659,761,2026-09-16,79.5,0,0.0,79.5
6660,761,2026-09-30,152.61,0,0.0,152.61
6661,762,2025-03-04,149.32,0,0.0,149.32
6662,762,2025-03-05,116.17,0,0.0,116.17
6663,762,2025-04-26,53.97,0,0.0,53.97
6664,762,2025-04-30,164.75,1,0.18,135.21
6665,762,2025-05-25,118.79,1,0.22,92.97
6666,762,2025-10-09,100.75,0,0.0,100.75
6667,762,2025-10-20,70.75,0,0.0,70.75
6668,762,2025-12-14,54.64,0,0.0,54.64
6669,762,2025-12-22,161.92,0,0.0,161.92
6670,762,2025-12-27,81.8,1,0.21,64.82
6671,762,2026-01-14,88.81,0,0.0,88.81
6672,762,2026-01-29,120.87,0,0.0,120.87
6673,762,2026-01-31,110.38,0,0.0,110.38
6674,762,2026-02-04,126.42,0,0.0,126.42
6675,762,2026-03-11,141.98,0,0.0,141.98
6676,762,2026-03-19,50.67,0,0.0,50.67
6677,762,2026-03-30,96.11,0,0.0,96.11
6678,762,2026-03-31,163.33,0,0.0,163.33
6679,762,2026-04-16,188.2,1,0.17,156.84
6680,762,2026-04-21,155.14,0,0.0,155.14
6681,762,2026-04-24,109.21,0,0.0,109.21
6682,762,2026-05-04,144.19,1,0.26,107.08
6683,762,2026-05-12,154.27,0,0.0,154.27
6684,762,2026-05-20,158.55,0,0.0,158.55
6685,762,2026-05-29,107.61,0,0.0,107.61
6686,762,2026-06-14,109.79,0,0.0,109.79
6687,762,2026-08-26,171.52,0,0.0,171.52
6688,762,2026-09-23,126.39,1,0.24,96.58
6689,763,2024-12-28,183.75,1,0.3,129.33
6690,763,2025-01-04,60.5,0,0.0,60.5
6691,763,2025-01-18,107.7,0,0.0,107.7
6692,763,2025-01-29,123.21,0,0.0,123.21
6693,763,2025-03-11,162.3,0,0.0,162.3
6694,763,2025-03-28,78.92,0,0.0,78.92
6695,763,2025-04-10,189.63,1,0.27,137.63
6696,763,2025-04-23,134.94,0,0.0,134.94
6697,763,2025-05-05,123.66,0,0.0,123.66
6698,763,2025-05-24,139.97,0,0.0,139.97
6699,763,2025-09-01,154.93,1,0.34,102.1
6700,763,2025-10-30,54.45,0,0.0,54.45
6701,763,2025-11-08,131.38,1,0.14,113.16
6702,763,2025-11-29,99.19,1,0.16,82.9
6703,763,2025-12-12,119.41,0,0.0,119.41
6704,763,2026-01-05,151.23,1,0.18,124.01
6705,763,2026-01-09,211.15,0,0.0,211.15
6706,763,2026-01-16,121.82,0,0.0,121.82
6707,763,2026-03-01,86.61,0,0.0,86.61
6708,763,2026-04-14,85.15,0,0.0,85.15
6709,763,2026-04-26,201.95,0,0.0,201.95
6710,763,2026-04-28,177.27,0,0.0,177.27
6711,763,2026-05-22,80.31,1,0.21,63.31
6712,763,2026-05-24,153.94,0,0.0,153.94
6713,763,2026-05-28,87.8,0,0.0,87.8
6714,763,2026-06-01,119.98,0,0.0,119.98
6715,763,2026-06-26,138.59,0,0.0,138.59
6716,764,2025-04-25,83.33,1,0.11,74.03
6717,764,2025-05-08,109.79,0,0.0,109.79
6718,764,2025-10-25,112.12,0,0.0,112.12
6719,764,2025-11-27,122.51,1,0.25,91.68
6720,764,2026-01-16,122.27,0,0.0,122.27
6721,764,2026-02-09,64.31,1,0.32,43.64
6722,764,2026-02-18,101.93,0,0.0,101.93
6723,764,2026-04-20,58.42,0,0.0,58.42
6724,764,2026-05-05,87.7,1,0.16,73.3
6725,764,2026-05-18,102.92,1,0.35,66.4
6726,764,2026-07-27,81.88,1,0.14,70.32
6727,766,2026-03-13,82.47,1,0.12,72.24
6728,766,2026-04-16,55.48,0,0.0,55.48
6729,766,2026-05-16,76.09,1,0.12,67.22
6730,766,2026-06-12,20.7,0,0.0,20.7
6731,766,2026-06-14,71.46,1,0.38,44.15
6732,766,2026-07-03,35.05,0,0.0,35.05
6733,767,2025-05-04,75.96,1,0.27,55.46
6734,767,2025-05-20,101.12,1,0.36,64.31
6735,767,2025-10-02,135.94,0,0.0,135.94
6736,767,2025-11-15,69.44,0,0.0,69.44
6737,767,2026-01-04,56.83,1,0.15,48.34
6738,767,2026-03-22,78.55,1,0.25,58.62
6739,767,2026-05-13,51.84,0,0.0,51.84
6740,767,2026-06-30,32.51,0,0.0,32.51
6741,767,2026-07-29,17.74,0,0.0,17.74
6742,768,2026-05-01,108.16,1,0.3,76.13
6743,768,2026-05-20,29.03,1,0.15,24.64
6744,768,2026-06-05,83.4,1,0.37,52.43
6745,770,2026-05-29,100.63,0,0.0,100.63
6746,770,2026-06-02,160.16,0,0.0,160.16
6747,770,2026-06-05,91.61,0,0.0,91.61
6748,770,2026-06-11,137.01,0,0.0,137.01
6749,770,2026-07-19,114.01,0,0.0,114.01
6750,770,2026-09-24,86.37,0,0.0,86.37
6751,771,2026-09-02,54.2,1,0.26,40.02
6752,771,2026-09-17,42.36,1,0.32,28.67
6753,773,2025-05-15,81.09,0,0.0,81.09
6754,773,2026-01-14,49.87,0,0.0,49.87
6755,773,2026-03-03,46.09,0,0.0,46.09
6756,773,2026-05-05,54.48,0,0.0,54.48
6757,773,2026-05-22,70.71,1,0.37,44.44
6758,773,2026-08-11,16.21,1,0.23,12.49
6759,774,2026-04-25,170.14,0,0.0,170.14
6760,774,2026-05-01,169.05,0,0.0,169.05
6761,774,2026-05-03,151.32,0,0.0,151.32
6762,774,2026-05-06,120.67,1,0.11,107.07
6763,774,2026-05-09,86.31,0,0.0,86.31
6764,774,2026-05-15,165.6,0,0.0,165.6
6765,774,2026-05-21,167.37,0,0.0,167.37
6766,774,2026-05-31,108.59,1,0.3,75.84
6767,774,2026-06-14,172.72,0,0.0,172.72
6768,774,2026-06-18,111.95,0,0.0,111.95
6769,774,2026-07-01,144.98,0,0.0,144.98
6770,775,2025-10-05,24.41,0,0.0,24.41
6771,775,2025-12-08,10.0,1,0.12,8.78
6772,775,2026-01-24,165.4,0,0.0,165.4
6773,775,2026-03-18,55.97,0,0.0,55.97
6774,775,2026-04-17,65.35,0,0.0,65.35
6775,776,2025-09-04,121.78,0,0.0,121.78
6776,776,2025-10-02,52.36,0,0.0,52.36
6777,776,2025-10-12,106.54,0,0.0,106.54
6778,776,2025-11-14,124.64,0,0.0,124.64
6779,776,2025-11-22,161.89,0,0.0,161.89
6780,776,2025-11-25,112.01,0,0.0,112.01
6781,776,2025-11-30,102.34,1,0.31,71.09
6782,776,2025-12-09,129.11,0,0.0,129.11
6783,776,2025-12-16,125.79,1,0.2,100.26
6784,776,2026-01-11,96.19,0,0.0,96.19
6785,776,2026-01-13,66.56,0,0.0,66.56
6786,776,2026-01-15,135.92,0,0.0,135.92
6787,776,2026-02-21,67.59,0,0.0,67.59
6788,776,2026-04-17,94.1,0,0.0,94.1
6789,776,2026-04-19,49.42,0,0.0,49.42
6790,776,2026-04-20,62.26,0,0.0,62.26
6791,776,2026-05-03,93.6,0,0.0,93.6
6792,776,2026-05-09,147.63,0,0.0,147.63
6793,776,2026-05-13,116.52,0,0.0,116.52
6794,776,2026-08-17,138.2,0,0.0,138.2
6795,777,2026-01-24,142.34,0,0.0,142.34
6796,777,2026-02-07,90.54,0,0.0,90.54
6797,777,2026-02-19,155.36,0,0.0,155.36
6798,777,2026-02-26,146.96,0,0.0,146.96
6799,777,2026-02-28,98.53,0,0.0,98.53
6800,777,2026-03-06,134.67,0,0.0,134.67
6801,777,2026-04-11,123.11,0,0.0,123.11
6802,777,2026-05-22,100.93,0,0.0,100.93
6803,777,2026-06-07,124.34,1,0.33,83.17
6804,777,2026-09-01,119.98,0,0.0,119.98
6805,778,2025-12-27,64.11,1,0.18,52.29
6806,778,2026-04-17,97.57,1,0.27,71.41
6807,778,2026-04-23,77.14,1,0.18,63.39
6808,778,2026-05-10,53.94,0,0.0,53.94
6809,778,2026-05-23,71.45,1,0.18,58.23
6810,778,2026-08-24,70.66,0,0.0,70.66
6811,779,2026-01-30,26.06,1,0.28,18.89
6812,779,2026-05-22,65.05,0,0.0,65.05
6813,779,2026-06-04,85.11,1,0.28,61.07
6814,779,2026-06-15,51.84,1,0.15,43.84
6815,781,2025-02-19,33.24,0,0.0,33.24
6816,781,2025-03-03,34.56,1,0.24,26.29
6817,781,2025-03-06,49.49,0,0.0,49.49
6818,781,2025-04-16,51.52,1,0.33,34.45
6819,781,2025-04-28,10.0,0,0.0,10.0
6820,781,2025-04-30,100.14,0,0.0,100.14
6821,781,2025-05-19,65.68,1,0.21,51.79
6822,781,2025-05-30,89.77,0,0.0,89.77
6823,781,2025-06-10,54.59,1,0.36,34.86
6824,781,2026-04-12,77.72,1,0.15,65.9
6825,781,2026-07-15,110.55,0,0.0,110.55
6826,782,2025-02-13,101.04,0,0.0,101.04
6827,782,2025-04-04,32.46,1,0.23,25.12
6828,782,2025-04-26,11.11,1,0.36,7.15
6829,782,2025-05-09,39.86,1,0.19,32.17
